,MLII,V2,symbol
261202,-0.485,-0.145,
261203,-0.485,-0.135,
261204,-0.47,-0.13,
261205,-0.47,-0.13,
261206,-0.475,-0.13,
261207,-0.475,-0.13,
261208,-0.49,-0.14,
261209,-0.49,-0.14,
261210,-0.485,-0.12,
261211,-0.46,-0.11,
261212,-0.46,-0.1,
261213,-0.465,-0.115,
261214,-0.47,-0.125,
261215,-0.465,-0.115,
261216,-0.45,-0.11,
261217,-0.435,-0.11,
261218,-0.44,-0.115,
261219,-0.43,-0.105,
261220,-0.44,-0.11,
261221,-0.445,-0.1,
261222,-0.42,-0.095,
261223,-0.405,-0.075,
261224,-0.4,-0.075,
261225,-0.41,-0.09,
261226,-0.405,-0.1,
261227,-0.405,-0.085,
261228,-0.385,-0.08,
261229,-0.385,-0.065,
261230,-0.365,-0.055,
261231,-0.36,-0.055,
261232,-0.36,-0.055,
261233,-0.35,-0.04,
261234,-0.33,-0.035,
261235,-0.305,-0.015,
261236,-0.3,-0.01,
261237,-0.29,-0.015,
261238,-0.285,-0.02,
261239,-0.275,0.0,
261240,-0.255,0.02,
261241,-0.215,0.03,
261242,-0.2,0.035,
261243,-0.19,0.04,
261244,-0.19,0.035,
261245,-0.18,0.055,
261246,-0.145,0.08,
261247,-0.115,0.09,
261248,-0.11,0.09,
261249,-0.105,0.095,
261250,-0.095,0.085,
261251,-0.08,0.105,
261252,-0.05,0.13,
261253,-0.045,0.14,
261254,-0.015,0.14,
261255,-0.02,0.135,
261256,-0.015,0.135,
261257,-0.005,0.145,
261258,0.005,0.165,
261259,0.035,0.17,
261260,0.03,0.17,
261261,0.035,0.17,
261262,0.04,0.155,
261263,0.045,0.18,
261264,0.045,0.185,
261265,0.05,0.19,
261266,0.065,0.185,
261267,0.04,0.16,
261268,0.02,0.165,
261269,0.0,0.155,
261270,0.01,0.17,
261271,0.01,0.16,
261272,-0.02,0.155,
261273,-0.04,0.14,
261274,-0.075,0.125,
261275,-0.1,0.11,
261276,-0.11,0.1,
261277,-0.115,0.085,
261278,-0.135,0.08,
261279,-0.16,0.045,
261280,-0.185,0.025,
261281,-0.215,0.01,
261282,-0.225,0.015,
261283,-0.23,0.005,
261284,-0.24,-0.015,
261285,-0.27,-0.025,
261286,-0.285,-0.065,
261287,-0.3,-0.055,
261288,-0.305,-0.06,
261289,-0.3,-0.06,
261290,-0.31,-0.07,
261291,-0.32,-0.085,
261292,-0.335,-0.09,
261293,-0.33,-0.1,
261294,-0.335,-0.09,
261295,-0.33,-0.1,
261296,-0.335,-0.105,
261297,-0.325,-0.115,
261298,-0.335,-0.125,
261299,-0.335,-0.115,
261300,-0.325,-0.105,
261301,-0.325,-0.095,
261302,-0.325,-0.085,
261303,-0.34,-0.11,
261304,-0.335,-0.115,
261305,-0.335,-0.11,
261306,-0.32,-0.105,
261307,-0.31,-0.11,
261308,-0.31,-0.1,
261309,-0.315,-0.105,
261310,-0.31,-0.095,
261311,-0.32,-0.105,
261312,-0.31,-0.08,
261313,-0.31,-0.08,
261314,-0.29,-0.095,
261315,-0.305,-0.095,
261316,-0.31,-0.09,
261317,-0.31,-0.095,
261318,-0.305,-0.075,
261319,-0.295,-0.07,
261320,-0.285,-0.055,
261321,-0.3,-0.07,
261322,-0.31,-0.08,
261323,-0.305,-0.065,
261324,-0.3,-0.07,
261325,-0.29,-0.075,
261326,-0.28,-0.065,
261327,-0.295,-0.075,
261328,-0.295,-0.08,
261329,-0.295,-0.07,
261330,-0.295,-0.065,
261331,-0.285,-0.055,
261332,-0.295,-0.055,
261333,-0.31,-0.09,
261334,-0.31,-0.09,
261335,-0.31,-0.085,
261336,-0.295,-0.08,
261337,-0.295,-0.07,
261338,-0.295,-0.065,
261339,-0.305,-0.075,
261340,-0.315,-0.085,
261341,-0.315,-0.08,
261342,-0.325,-0.08,
261343,-0.295,-0.08,
261344,-0.295,-0.08,
261345,-0.315,-0.1,
261346,-0.325,-0.1,
261347,-0.32,-0.095,
261348,-0.315,-0.1,
261349,-0.31,-0.095,
261350,-0.325,-0.095,
261351,-0.33,-0.12,
261352,-0.33,-0.135,
261353,-0.345,-0.13,
261354,-0.335,-0.12,
261355,-0.335,-0.125,
261356,-0.34,-0.13,
261357,-0.355,-0.135,
261358,-0.345,-0.155,
261359,-0.355,-0.14,
261360,-0.35,-0.13,
261361,-0.34,-0.125,
261362,-0.35,-0.13,
261363,-0.365,-0.145,
261364,-0.365,-0.155,
261365,-0.37,-0.14,
261366,-0.36,-0.145,
261367,-0.35,-0.14,
261368,-0.355,-0.155,
261369,-0.37,-0.175,
261370,-0.37,-0.16,
261371,-0.38,-0.15,
261372,-0.36,-0.155,
261373,-0.355,-0.145,
261374,-0.37,-0.15,
261375,-0.385,-0.16,
261376,-0.38,-0.17,
261377,-0.395,-0.16,
261378,-0.375,-0.15,
261379,-0.37,-0.155,
261380,-0.38,-0.14,
261381,-0.38,-0.155,
261382,-0.38,-0.175,
261383,-0.4,-0.165,
261384,-0.385,-0.17,
261385,-0.38,-0.16,
261386,-0.395,-0.155,
261387,-0.385,-0.175,
261388,-0.395,-0.18,
261389,-0.39,-0.185,
261390,-0.39,-0.15,
261391,-0.385,-0.16,
261392,-0.375,-0.15,
261393,-0.385,-0.175,
261394,-0.385,-0.18,
261395,-0.365,-0.175,
261396,-0.36,-0.165,
261397,-0.345,-0.155,
261398,-0.33,-0.15,
261399,-0.32,-0.17,
261400,-0.31,-0.16,
261401,-0.32,-0.16,
261402,-0.315,-0.145,
261403,-0.285,-0.135,
261404,-0.3,-0.15,
261405,-0.3,-0.15,
261406,-0.305,-0.155,
261407,-0.295,-0.155,
261408,-0.27,-0.155,
261409,-0.26,-0.145,
261410,-0.27,-0.14,
261411,-0.27,-0.155,
261412,-0.285,-0.175,
261413,-0.285,-0.15,
261414,-0.265,-0.145,
261415,-0.27,-0.15,
261416,-0.28,-0.155,
261417,-0.285,-0.175,
261418,-0.3,-0.195,
261419,-0.31,-0.2,
261420,-0.315,-0.185,
261421,-0.315,-0.185,
261422,-0.32,-0.18,
261423,-0.31,-0.2,
261424,-0.315,-0.195,
261425,-0.315,-0.165,
261426,-0.33,-0.135,
261427,-0.32,-0.135,
261428,-0.33,-0.14,
261429,-0.35,-0.15,
261430,-0.37,-0.16,
261431,-0.385,-0.145,
261432,-0.385,-0.145,
261433,-0.385,-0.145,
261434,-0.395,-0.16,
261435,-0.4,-0.175,
261436,-0.42,-0.185,
261437,-0.415,-0.175,
261438,-0.42,-0.17,
261439,-0.41,-0.165,
261440,-0.42,-0.17,
261441,-0.43,-0.175,
261442,-0.445,-0.18,
261443,-0.44,-0.175,
261444,-0.44,-0.17,
261445,-0.425,-0.17,
261446,-0.425,-0.175,
261447,-0.44,-0.175,
261448,-0.445,-0.19,
261449,-0.44,-0.175,
261450,-0.44,-0.17,
261451,-0.425,-0.155,
261452,-0.435,-0.15,
261453,-0.445,-0.17,
261454,-0.445,-0.175,
261455,-0.44,-0.17,
261456,-0.425,-0.155,
261457,-0.425,-0.16,
261458,-0.425,-0.165,
261459,-0.44,-0.175,
261460,-0.455,-0.18,
261461,-0.48,-0.175,
261462,-0.5,-0.16,
261463,-0.555,-0.17,
261464,-0.625,-0.195,
261465,-0.64,-0.215,
261466,-0.62,-0.24,
261467,-0.575,-0.195,
261468,-0.49,-0.155,
261469,-0.36,-0.125,
261470,-0.16,-0.075,
261471,0.17,0.03,
261472,0.54,0.205,
261473,0.92,0.435,
261474,1.28,0.665,
261475,1.585,0.89,
261476,1.785,1.12,N
261477,1.855,1.29,
261478,1.775,1.31,
261479,1.515,1.215,
261480,1.065,0.96,
261481,0.495,0.56,
261482,-0.02,0.075,
261483,-0.395,-0.335,
261484,-0.555,-0.585,
261485,-0.59,-0.65,
261486,-0.545,-0.575,
261487,-0.49,-0.475,
261488,-0.385,-0.36,
261489,-0.32,-0.255,
261490,-0.325,-0.18,
261491,-0.36,-0.135,
261492,-0.385,-0.115,
261493,-0.395,-0.115,
261494,-0.395,-0.13,
261495,-0.4,-0.16,
261496,-0.415,-0.18,
261497,-0.43,-0.16,
261498,-0.44,-0.14,
261499,-0.435,-0.17,
261500,-0.46,-0.165,
261501,-0.46,-0.17,
261502,-0.48,-0.17,
261503,-0.48,-0.17,
261504,-0.49,-0.17,
261505,-0.465,-0.155,
261506,-0.465,-0.155,
261507,-0.48,-0.16,
261508,-0.485,-0.16,
261509,-0.5,-0.17,
261510,-0.495,-0.155,
261511,-0.49,-0.145,
261512,-0.5,-0.145,
261513,-0.485,-0.15,
261514,-0.485,-0.145,
261515,-0.49,-0.145,
261516,-0.49,-0.14,
261517,-0.47,-0.125,
261518,-0.475,-0.13,
261519,-0.48,-0.145,
261520,-0.49,-0.14,
261521,-0.49,-0.155,
261522,-0.485,-0.14,
261523,-0.465,-0.135,
261524,-0.47,-0.12,
261525,-0.465,-0.13,
261526,-0.47,-0.14,
261527,-0.46,-0.14,
261528,-0.455,-0.12,
261529,-0.45,-0.115,
261530,-0.445,-0.115,
261531,-0.455,-0.125,
261532,-0.455,-0.13,
261533,-0.455,-0.12,
261534,-0.44,-0.095,
261535,-0.42,-0.095,
261536,-0.415,-0.095,
261537,-0.415,-0.11,
261538,-0.42,-0.12,
261539,-0.415,-0.095,
261540,-0.395,-0.095,
261541,-0.38,-0.07,
261542,-0.375,-0.065,
261543,-0.36,-0.06,
261544,-0.365,-0.07,
261545,-0.365,-0.065,
261546,-0.345,-0.04,
261547,-0.33,-0.04,
261548,-0.32,-0.04,
261549,-0.315,-0.045,
261550,-0.305,-0.04,
261551,-0.29,-0.02,
261552,-0.275,0.005,
261553,-0.24,0.01,
261554,-0.22,0.025,
261555,-0.21,0.015,
261556,-0.205,0.005,
261557,-0.195,0.02,
261558,-0.17,0.045,
261559,-0.15,0.07,
261560,-0.135,0.08,
261561,-0.12,0.075,
261562,-0.11,0.075,
261563,-0.1,0.08,
261564,-0.07,0.11,
261565,-0.055,0.125,
261566,-0.04,0.125,
261567,-0.03,0.12,
261568,-0.025,0.115,
261569,-0.025,0.13,
261570,0.005,0.155,
261571,0.025,0.16,
261572,0.025,0.17,
261573,0.02,0.175,
261574,0.02,0.165,
261575,0.03,0.17,
261576,0.035,0.185,
261577,0.05,0.185,
261578,0.05,0.18,
261579,0.04,0.17,
261580,0.03,0.155,
261581,0.0,0.17,
261582,0.005,0.18,
261583,0.0,0.17,
261584,-0.01,0.155,
261585,-0.045,0.135,
261586,-0.07,0.11,
261587,-0.1,0.085,
261588,-0.13,0.085,
261589,-0.135,0.075,
261590,-0.15,0.065,
261591,-0.175,0.035,
261592,-0.21,0.005,
261593,-0.235,-0.01,
261594,-0.235,-0.005,
261595,-0.245,-0.015,
261596,-0.25,-0.035,
261597,-0.27,-0.045,
261598,-0.29,-0.065,
261599,-0.315,-0.06,
261600,-0.31,-0.07,
261601,-0.305,-0.065,
261602,-0.305,-0.08,
261603,-0.325,-0.095,
261604,-0.33,-0.11,
261605,-0.34,-0.12,
261606,-0.325,-0.11,
261607,-0.305,-0.1,
261608,-0.31,-0.11,
261609,-0.315,-0.11,
261610,-0.345,-0.125,
261611,-0.335,-0.11,
261612,-0.335,-0.105,
261613,-0.325,-0.095,
261614,-0.32,-0.11,
261615,-0.33,-0.115,
261616,-0.335,-0.125,
261617,-0.34,-0.115,
261618,-0.32,-0.125,
261619,-0.315,-0.115,
261620,-0.325,-0.115,
261621,-0.32,-0.11,
261622,-0.315,-0.12,
261623,-0.315,-0.115,
261624,-0.31,-0.1,
261625,-0.305,-0.085,
261626,-0.295,-0.095,
261627,-0.31,-0.11,
261628,-0.305,-0.115,
261629,-0.31,-0.1,
261630,-0.3,-0.095,
261631,-0.3,-0.08,
261632,-0.29,-0.08,
261633,-0.305,-0.09,
261634,-0.31,-0.095,
261635,-0.3,-0.11,
261636,-0.295,-0.095,
261637,-0.3,-0.09,
261638,-0.28,-0.1,
261639,-0.285,-0.095,
261640,-0.305,-0.095,
261641,-0.31,-0.09,
261642,-0.295,-0.075,
261643,-0.275,-0.07,
261644,-0.28,-0.065,
261645,-0.285,-0.095,
261646,-0.305,-0.11,
261647,-0.3,-0.095,
261648,-0.29,-0.085,
261649,-0.29,-0.08,
261650,-0.29,-0.085,
261651,-0.29,-0.1,
261652,-0.31,-0.11,
261653,-0.315,-0.1,
261654,-0.305,-0.105,
261655,-0.3,-0.095,
261656,-0.295,-0.1,
261657,-0.305,-0.125,
261658,-0.33,-0.12,
261659,-0.325,-0.115,
261660,-0.315,-0.1,
261661,-0.305,-0.105,
261662,-0.305,-0.11,
261663,-0.325,-0.135,
261664,-0.325,-0.145,
261665,-0.33,-0.13,
261666,-0.32,-0.13,
261667,-0.325,-0.125,
261668,-0.33,-0.13,
261669,-0.34,-0.145,
261670,-0.34,-0.155,
261671,-0.345,-0.145,
261672,-0.34,-0.145,
261673,-0.345,-0.14,
261674,-0.35,-0.16,
261675,-0.36,-0.17,
261676,-0.36,-0.175,
261677,-0.36,-0.165,
261678,-0.35,-0.15,
261679,-0.355,-0.155,
261680,-0.355,-0.145,
261681,-0.365,-0.175,
261682,-0.37,-0.185,
261683,-0.38,-0.175,
261684,-0.38,-0.17,
261685,-0.38,-0.18,
261686,-0.37,-0.185,
261687,-0.36,-0.195,
261688,-0.375,-0.19,
261689,-0.375,-0.185,
261690,-0.395,-0.17,
261691,-0.36,-0.175,
261692,-0.365,-0.195,
261693,-0.38,-0.195,
261694,-0.395,-0.205,
261695,-0.395,-0.205,
261696,-0.4,-0.18,
261697,-0.385,-0.2,
261698,-0.385,-0.185,
261699,-0.4,-0.195,
261700,-0.4,-0.205,
261701,-0.405,-0.2,
261702,-0.375,-0.2,
261703,-0.39,-0.19,
261704,-0.39,-0.2,
261705,-0.385,-0.205,
261706,-0.385,-0.21,
261707,-0.375,-0.205,
261708,-0.365,-0.19,
261709,-0.345,-0.19,
261710,-0.335,-0.195,
261711,-0.32,-0.215,
261712,-0.32,-0.21,
261713,-0.33,-0.21,
261714,-0.31,-0.18,
261715,-0.285,-0.17,
261716,-0.28,-0.175,
261717,-0.265,-0.18,
261718,-0.275,-0.21,
261719,-0.27,-0.205,
261720,-0.27,-0.185,
261721,-0.27,-0.18,
261722,-0.27,-0.195,
261723,-0.285,-0.2,
261724,-0.285,-0.215,
261725,-0.29,-0.215,
261726,-0.29,-0.205,
261727,-0.29,-0.21,
261728,-0.315,-0.225,
261729,-0.325,-0.225,
261730,-0.335,-0.25,
261731,-0.34,-0.26,
261732,-0.34,-0.255,
261733,-0.31,-0.245,
261734,-0.295,-0.23,
261735,-0.3,-0.225,
261736,-0.32,-0.215,
261737,-0.345,-0.19,
261738,-0.35,-0.18,
261739,-0.345,-0.18,
261740,-0.365,-0.19,
261741,-0.375,-0.215,
261742,-0.375,-0.22,
261743,-0.39,-0.215,
261744,-0.39,-0.2,
261745,-0.385,-0.195,
261746,-0.385,-0.2,
261747,-0.39,-0.215,
261748,-0.415,-0.215,
261749,-0.43,-0.225,
261750,-0.43,-0.22,
261751,-0.425,-0.225,
261752,-0.41,-0.225,
261753,-0.42,-0.22,
261754,-0.435,-0.225,
261755,-0.435,-0.22,
261756,-0.44,-0.22,
261757,-0.42,-0.21,
261758,-0.41,-0.205,
261759,-0.42,-0.215,
261760,-0.425,-0.22,
261761,-0.43,-0.225,
261762,-0.425,-0.21,
261763,-0.42,-0.205,
261764,-0.415,-0.205,
261765,-0.43,-0.225,
261766,-0.44,-0.23,
261767,-0.44,-0.225,
261768,-0.435,-0.21,
261769,-0.415,-0.2,
261770,-0.425,-0.2,
261771,-0.46,-0.22,
261772,-0.49,-0.24,
261773,-0.56,-0.245,
261774,-0.585,-0.255,
261775,-0.565,-0.255,
261776,-0.505,-0.22,
261777,-0.44,-0.185,
261778,-0.305,-0.15,
261779,-0.065,-0.07,
261780,0.295,0.08,
261781,0.68,0.28,
261782,1.035,0.505,
261783,1.35,0.725,
261784,1.58,0.935,
261785,1.69,1.115,N
261786,1.675,1.19,
261787,1.485,1.125,
261788,1.065,0.915,
261789,0.54,0.54,
261790,0.065,0.09,
261791,-0.285,-0.29,
261792,-0.46,-0.525,
261793,-0.53,-0.615,
261794,-0.55,-0.58,
261795,-0.495,-0.515,
261796,-0.42,-0.405,
261797,-0.34,-0.285,
261798,-0.32,-0.19,
261799,-0.345,-0.14,
261800,-0.38,-0.15,
261801,-0.395,-0.16,
261802,-0.4,-0.195,
261803,-0.395,-0.19,
261804,-0.39,-0.19,
261805,-0.405,-0.17,
261806,-0.415,-0.165,
261807,-0.44,-0.19,
261808,-0.445,-0.19,
261809,-0.46,-0.2,
261810,-0.445,-0.195,
261811,-0.44,-0.185,
261812,-0.445,-0.195,
261813,-0.45,-0.205,
261814,-0.455,-0.215,
261815,-0.475,-0.21,
261816,-0.46,-0.19,
261817,-0.45,-0.175,
261818,-0.455,-0.185,
261819,-0.47,-0.2,
261820,-0.465,-0.195,
261821,-0.47,-0.19,
261822,-0.46,-0.17,
261823,-0.46,-0.17,
261824,-0.455,-0.18,
261825,-0.455,-0.18,
261826,-0.46,-0.195,
261827,-0.46,-0.18,
261828,-0.47,-0.17,
261829,-0.46,-0.18,
261830,-0.445,-0.18,
261831,-0.45,-0.18,
261832,-0.45,-0.185,
261833,-0.46,-0.175,
261834,-0.455,-0.165,
261835,-0.43,-0.16,
261836,-0.435,-0.15,
261837,-0.43,-0.155,
261838,-0.43,-0.165,
261839,-0.435,-0.16,
261840,-0.43,-0.145,
261841,-0.415,-0.14,
261842,-0.43,-0.145,
261843,-0.415,-0.15,
261844,-0.42,-0.155,
261845,-0.415,-0.14,
261846,-0.4,-0.135,
261847,-0.375,-0.135,
261848,-0.375,-0.105,
261849,-0.37,-0.11,
261850,-0.365,-0.12,
261851,-0.37,-0.11,
261852,-0.34,-0.095,
261853,-0.315,-0.09,
261854,-0.305,-0.075,
261855,-0.295,-0.065,
261856,-0.295,-0.075,
261857,-0.305,-0.05,
261858,-0.275,-0.04,
261859,-0.25,-0.025,
261860,-0.24,-0.035,
261861,-0.22,-0.025,
261862,-0.21,-0.02,
261863,-0.19,0.0,
261864,-0.16,0.01,
261865,-0.15,0.045,
261866,-0.13,0.055,
261867,-0.125,0.055,
261868,-0.13,0.055,
261869,-0.12,0.06,
261870,-0.095,0.065,
261871,-0.075,0.085,
261872,-0.05,0.09,
261873,-0.04,0.09,
261874,-0.045,0.095,
261875,-0.04,0.11,
261876,-0.02,0.125,
261877,-0.005,0.135,
261878,0.0,0.135,
261879,0.01,0.125,
261880,-0.005,0.125,
261881,0.015,0.135,
261882,0.02,0.15,
261883,0.03,0.14,
261884,0.035,0.14,
261885,0.03,0.14,
261886,0.02,0.12,
261887,0.01,0.135,
261888,-0.005,0.14,
261889,0.005,0.14,
261890,-0.005,0.125,
261891,-0.03,0.115,
261892,-0.055,0.095,
261893,-0.075,0.09,
261894,-0.08,0.085,
261895,-0.1,0.075,
261896,-0.115,0.07,
261897,-0.14,0.04,
261898,-0.165,0.015,
261899,-0.195,-0.01,
261900,-0.19,0.0,
261901,-0.205,-0.005,
261902,-0.225,-0.035,
261903,-0.24,-0.045,
261904,-0.245,-0.055,
261905,-0.26,-0.05,
261906,-0.27,-0.05,
261907,-0.275,-0.055,
261908,-0.285,-0.07,
261909,-0.29,-0.095,
261910,-0.295,-0.12,
261911,-0.3,-0.12,
261912,-0.295,-0.11,
261913,-0.3,-0.105,
261914,-0.3,-0.115,
261915,-0.315,-0.105,
261916,-0.31,-0.11,
261917,-0.325,-0.105,
261918,-0.31,-0.115,
261919,-0.31,-0.11,
261920,-0.295,-0.115,
261921,-0.3,-0.13,
261922,-0.32,-0.13,
261923,-0.32,-0.135,
261924,-0.31,-0.11,
261925,-0.305,-0.125,
261926,-0.3,-0.12,
261927,-0.3,-0.13,
261928,-0.305,-0.125,
261929,-0.315,-0.12,
261930,-0.305,-0.11,
261931,-0.305,-0.105,
261932,-0.29,-0.1,
261933,-0.29,-0.125,
261934,-0.315,-0.13,
261935,-0.31,-0.13,
261936,-0.305,-0.115,
261937,-0.285,-0.105,
261938,-0.285,-0.09,
261939,-0.28,-0.085,
261940,-0.28,-0.1,
261941,-0.285,-0.1,
261942,-0.28,-0.09,
261943,-0.27,-0.075,
261944,-0.27,-0.09,
261945,-0.27,-0.095,
261946,-0.28,-0.1,
261947,-0.28,-0.09,
261948,-0.275,-0.065,
261949,-0.275,-0.065,
261950,-0.27,-0.075,
261951,-0.275,-0.08,
261952,-0.28,-0.085,
261953,-0.285,-0.105,
261954,-0.29,-0.1,
261955,-0.275,-0.09,
261956,-0.275,-0.08,
261957,-0.27,-0.09,
261958,-0.27,-0.08,
261959,-0.285,-0.075,
261960,-0.285,-0.075,
261961,-0.275,-0.075,
261962,-0.285,-0.085,
261963,-0.28,-0.1,
261964,-0.28,-0.12,
261965,-0.285,-0.095,
261966,-0.295,-0.085,
261967,-0.275,-0.085,
261968,-0.28,-0.09,
261969,-0.285,-0.105,
261970,-0.3,-0.12,
261971,-0.305,-0.11,
261972,-0.31,-0.1,
261973,-0.295,-0.1,
261974,-0.295,-0.1,
261975,-0.3,-0.12,
261976,-0.32,-0.12,
261977,-0.32,-0.13,
261978,-0.315,-0.115,
261979,-0.315,-0.115,
261980,-0.32,-0.12,
261981,-0.335,-0.13,
261982,-0.335,-0.14,
261983,-0.345,-0.14,
261984,-0.335,-0.135,
261985,-0.33,-0.135,
261986,-0.335,-0.13,
261987,-0.335,-0.14,
261988,-0.355,-0.135,
261989,-0.35,-0.145,
261990,-0.345,-0.145,
261991,-0.345,-0.14,
261992,-0.34,-0.155,
261993,-0.345,-0.165,
261994,-0.355,-0.17,
261995,-0.37,-0.165,
261996,-0.37,-0.17,
261997,-0.355,-0.165,
261998,-0.34,-0.165,
261999,-0.355,-0.16,
262000,-0.36,-0.18,
262001,-0.37,-0.17,
262002,-0.37,-0.165,
262003,-0.365,-0.155,
262004,-0.35,-0.16,
262005,-0.355,-0.165,
262006,-0.365,-0.175,
262007,-0.375,-0.16,
262008,-0.37,-0.14,
262009,-0.355,-0.15,
262010,-0.365,-0.155,
262011,-0.365,-0.165,
262012,-0.36,-0.185,
262013,-0.36,-0.175,
262014,-0.37,-0.17,
262015,-0.355,-0.165,
262016,-0.345,-0.15,
262017,-0.355,-0.175,
262018,-0.35,-0.18,
262019,-0.335,-0.185,
262020,-0.32,-0.175,
262021,-0.3,-0.165,
262022,-0.295,-0.165,
262023,-0.3,-0.165,
262024,-0.295,-0.17,
262025,-0.3,-0.15,
262026,-0.295,-0.14,
262027,-0.26,-0.145,
262028,-0.26,-0.15,
262029,-0.26,-0.16,
262030,-0.27,-0.155,
262031,-0.27,-0.145,
262032,-0.275,-0.14,
262033,-0.25,-0.14,
262034,-0.26,-0.14,
262035,-0.26,-0.155,
262036,-0.275,-0.16,
262037,-0.3,-0.175,
262038,-0.305,-0.18,
262039,-0.32,-0.19,
262040,-0.335,-0.2,
262041,-0.335,-0.225,
262042,-0.335,-0.23,
262043,-0.32,-0.22,
262044,-0.31,-0.185,
262045,-0.31,-0.16,
262046,-0.315,-0.125,
262047,-0.335,-0.135,
262048,-0.35,-0.15,
262049,-0.365,-0.145,
262050,-0.365,-0.13,
262051,-0.35,-0.13,
262052,-0.375,-0.135,
262053,-0.38,-0.15,
262054,-0.4,-0.17,
262055,-0.405,-0.165,
262056,-0.41,-0.14,
262057,-0.4,-0.135,
262058,-0.41,-0.14,
262059,-0.405,-0.165,
262060,-0.425,-0.18,
262061,-0.425,-0.18,
262062,-0.42,-0.155,
262063,-0.4,-0.145,
262064,-0.395,-0.145,
262065,-0.41,-0.145,
262066,-0.44,-0.15,
262067,-0.44,-0.16,
262068,-0.43,-0.165,
262069,-0.42,-0.15,
262070,-0.425,-0.155,
262071,-0.43,-0.15,
262072,-0.425,-0.175,
262073,-0.43,-0.16,
262074,-0.415,-0.135,
262075,-0.41,-0.125,
262076,-0.405,-0.12,
262077,-0.415,-0.135,
262078,-0.42,-0.145,
262079,-0.425,-0.145,
262080,-0.43,-0.145,
262081,-0.46,-0.135,
262082,-0.51,-0.15,
262083,-0.57,-0.165,
262084,-0.565,-0.185,
262085,-0.535,-0.15,
262086,-0.475,-0.105,
262087,-0.375,-0.07,
262088,-0.225,-0.035,
262089,0.015,0.02,
262090,0.315,0.145,
262091,0.625,0.34,
262092,0.955,0.54,
262093,1.275,0.75,
262094,1.515,0.955,
262095,1.65,1.1,N
262096,1.655,1.165,
262097,1.46,1.14,
262098,1.08,0.975,
262099,0.595,0.665,
262100,0.13,0.28,
262101,-0.24,-0.07,
262102,-0.475,-0.335,
262103,-0.58,-0.46,
262104,-0.6,-0.46,
262105,-0.53,-0.395,
262106,-0.42,-0.295,
262107,-0.34,-0.195,
262108,-0.335,-0.11,
262109,-0.38,-0.085,
262110,-0.4,-0.07,
262111,-0.39,-0.085,
262112,-0.415,-0.1,
262113,-0.405,-0.12,
262114,-0.41,-0.11,
262115,-0.425,-0.095,
262116,-0.445,-0.085,
262117,-0.44,-0.095,
262118,-0.44,-0.105,
262119,-0.465,-0.125,
262120,-0.465,-0.125,
262121,-0.48,-0.135,
262122,-0.47,-0.115,
262123,-0.46,-0.11,
262124,-0.46,-0.11,
262125,-0.465,-0.125,
262126,-0.475,-0.12,
262127,-0.485,-0.12,
262128,-0.46,-0.11,
262129,-0.46,-0.11,
262130,-0.46,-0.105,
262131,-0.455,-0.12,
262132,-0.46,-0.12,
262133,-0.465,-0.125,
262134,-0.465,-0.1,
262135,-0.45,-0.085,
262136,-0.46,-0.095,
262137,-0.455,-0.105,
262138,-0.465,-0.105,
262139,-0.465,-0.115,
262140,-0.455,-0.1,
262141,-0.46,-0.085,
262142,-0.455,-0.095,
262143,-0.45,-0.1,
262144,-0.455,-0.105,
262145,-0.455,-0.095,
262146,-0.455,-0.08,
262147,-0.45,-0.07,
262148,-0.45,-0.08,
262149,-0.445,-0.085,
262150,-0.43,-0.09,
262151,-0.44,-0.085,
262152,-0.425,-0.075,
262153,-0.42,-0.07,
262154,-0.4,-0.06,
262155,-0.39,-0.06,
262156,-0.4,-0.065,
262157,-0.395,-0.065,
262158,-0.375,-0.025,
262159,-0.37,-0.04,
262160,-0.37,-0.03,
262161,-0.365,-0.035,
262162,-0.35,-0.04,
262163,-0.345,-0.025,
262164,-0.32,-0.01,
262165,-0.305,0.01,
262166,-0.285,0.01,
262167,-0.28,0.015,
262168,-0.275,0.015,
262169,-0.26,0.03,
262170,-0.24,0.045,
262171,-0.2,0.055,
262172,-0.19,0.065,
262173,-0.175,0.07,
262174,-0.16,0.085,
262175,-0.15,0.105,
262176,-0.14,0.12,
262177,-0.11,0.13,
262178,-0.09,0.13,
262179,-0.085,0.135,
262180,-0.07,0.135,
262181,-0.065,0.135,
262182,-0.05,0.16,
262183,-0.015,0.17,
262184,0.005,0.185,
262185,0.01,0.18,
262186,0.005,0.165,
262187,0.01,0.18,
262188,0.03,0.18,
262189,0.05,0.2,
262190,0.045,0.2,
262191,0.045,0.195,
262192,0.04,0.19,
262193,0.035,0.2,
262194,0.03,0.21,
262195,0.045,0.21,
262196,0.035,0.2,
262197,0.015,0.18,
262198,-0.01,0.17,
262199,-0.015,0.165,
262200,-0.03,0.16,
262201,-0.04,0.155,
262202,-0.065,0.15,
262203,-0.1,0.12,
262204,-0.125,0.09,
262205,-0.145,0.09,
262206,-0.165,0.08,
262207,-0.165,0.075,
262208,-0.18,0.055,
262209,-0.205,0.025,
262210,-0.225,0.0,
262211,-0.245,0.0,
262212,-0.25,0.005,
262213,-0.26,-0.01,
262214,-0.265,-0.015,
262215,-0.275,-0.035,
262216,-0.285,-0.05,
262217,-0.305,-0.05,
262218,-0.3,-0.055,
262219,-0.285,-0.04,
262220,-0.29,-0.06,
